Item Number,Description,MSC#,Item Group,Item Sub Group,Supplier,Supplier Part Number,Brand,Unit Cost
2144,"0.2870 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 1/4"" Straight Shank, 1-1/2"" Flute Length, 6"" OAL",43989896,Holemaking,ChuckingReamers,,10522,Alvord Polk,27.17
2149,"0.13083.32mm Solid Carbide 6 Flute Chucking Reamer Spiral Flute, 0.1308"" Straight Shank, 19/32"" Flute Length, 2-1/4"" OAL",78101938,Holemaking,ChuckingReamers,,88860003320,Magafor,46.1
2155,"0.1255 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.119"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",72012552,Holemaking,ChuckingReamers,,,Made in USA,37.61
2156,"0.3015 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.2792"" Straight Shank, 1-1/2"" Flute Length, 6"" OAL",72030158,Holemaking,ChuckingReamers,,,Made in USA,46.17
2157,"0.1248 Solid Carbide 4 Flute Chucking Reamer Straight Flute, Straight Shank, 5/8"" Flute Length, 2-1/4"" OAL",58205683,Holemaking,ChuckingReamers,,27212480A,M.A. Ford,42.03
2159,"0.2040 #6 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.1945"" Straight Shank, 1-1/4"" Flute Length, 5"" OAL",2291060,Holemaking,ChuckingReamers,,,Made in USA,21.62
2160,"0.0945 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.088"" Straight Shank, 3/4"" Flute Length, 3"" OAL",72009459,Holemaking,ChuckingReamers,,,Made In USA,32.79
2162,"0.0960 #41 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.0928"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL	",2291417,Holemaking,ChuckingReamers,,,Made In USA,15.69
2165,"0.0635 #52 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.0585"" Straight Shank, 1/2"" Flute Length, 2-1/2"" OAL ",6668818,Holemaking,ChuckingReamers,,24,Alvord Polk,20.15
2171,"0.0625 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.0585"" Straight Shank, 1/2"" Flute Length, 2-1/2"" OAL",2290047,Holemaking,ChuckingReamers,,,Made in USA,17.06
2172,"0.1605 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.153"" Straight Shank, 1-1/8"" Flute Length, 4-1/2"" OAL",72016058,Holemaking,ChuckingReamers,,,Made in USA,37.61
2180,"0.1210 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.112"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",72012107,Holemaking,ChuckingReamers,,,Made in USA,32.79
2184,"0.1520 #24 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.146"" Straight Shank, 1"" Flute Length, 4"" OAL",2291243,Holemaking,ChuckingReamers,,,Made in USA,18.3
2187,"0.1210 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.112"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",43990902,Holemaking,ChuckingReamers,,10189,Alvord Polk,15.42
2188,"0.1189 3.02mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, 4mm Straight Shank, 16mm Flute Length, 75mm OAL",70253976,Holemaking,ChuckingReamers,,,Hertel,27.67
2191,"0.0736 1.87mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, 3mm Straight Shank, 10mm Flute Length, 50mm OAL",70253869,Holemaking,ChuckingReamers,,,Hertel,22.65
2192,"0.1175 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",72011752,Holemaking,ChuckingReamers,,,Made in USA,32.79
2193,"0.1570 #22 High Speed Steel 6 Flute Chucking Reamer Spiral Flute, Straight Shank, 1"" Flute Length, 4"" OAL",43978451,Holemaking,ChuckingReamers,,1068,Alvord Polk,18.09
2195,"0.1905 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-1/8"" Flute Length, 4-1/2"" OAL",43993153,Holemaking,ChuckingReamers,,10328,Alvord Polk,23.06
2203,"0.2175 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2021756,Holemaking,ChuckingReamers,,,Interstate,27.24
2204,"0.2170 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2021707,Holemaking,ChuckingReamers,,,Interstate,26.75
2205,"0.0787 2.00mm Solid Carbide Chucking Reamer Straight Flute, Straight Shank, 12mm Flute Length, 44mm OAL",55451538,Holemaking,ChuckingReamers,,300-0787,OSG,18.27
2216,"0.0917 2.33mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, Straight Shank, 11mm Flute Length, 50mm OAL",70254230,Holemaking,ChuckingReamers,,,Hertel,24.22
2218,"0.0984 2.50mm Solid Carbide Chucking Reamer Straight Flute, Straight Shank, 16mm Flute Length, 57mm OAL",55448047,Holemaking,ChuckingReamers,,300-0984,OSG,20.55
2219,"0.3650 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",30155030,Holemaking,ChuckingReamers,,,Hertel,50.05
2227,"0.3346 8.50mm Solid Carbide Chucking Reamer Straight Flute, Straight Shank, 32mm Flute Length, 89mm OAL",55446850,Holemaking,ChuckingReamers,,300-3346,OSG,45.18
2245,"0.5210 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 2"" Flute Length, 8"" OAL",30153845,Holemaking,ChuckingReamers,,,Hertel,62.6
2249,"0.3160 Letter O High Speed Steel Chucking Reamer Straight Flute, Straight Shank, 1-1/2"" Flute Length, 6"" OAL",2319150,Holemaking,ChuckingReamers,,2319150,Interstate,16.33
2253,"0.0750 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 3/4"" Flute Length, 3"" OAL",72007503,Holemaking,ChuckingReamers,,,Made in USA,28.52
2254,"0.3180 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2033181,Holemaking,ChuckingReamers,,,Interstate,28.47
2256,"0.3005 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-1/2"" Flute Length, 6"" OAL",72030059,Holemaking,ChuckingReamers,,,Made in USA,41.22
2257,"0.2530 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2025302,Holemaking,ChuckingReamers,,,Interstate,27.33
2260,"0.0685 1.74mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, Straight Shank, 10mm Flute Length, 50mm OAL",70254826,Holemaking,ChuckingReamers,,,Hertel,20.72
2263,"0.0776 1.97mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, Straight Shank, 11mm Flute Length, 50mm OAL",70255542,Holemaking,ChuckingReamers,,,Hertel,20.72
2272,"0.2500 Letter E High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-1/2"" Flute Length, 6"" OAL",2290161,Holemaking,ChuckingReamers,,2290161,Made in USA,18.51
2273,"0.2515 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-1/2"" Flute Length, 6"" OAL",72025158,Holemaking,ChuckingReamers,,72025158,Made in USA,41.06
2274,"0.1540 #23 Solid Carbide Chucking Reamer Straight Flute, Straight Shank, 3/4"" Flute Length, 2-1/2"" OAL",55447437,Holemaking,ChuckingReamers,,300-1540,OSG,22.5
2279,"0.0995 #39 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",2291391,Holemaking,ChuckingReamers,,2291391,Made in USA,13.92
2280,"0.0620 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 1/2"" Flute Length, 2-1/2"" OAL",72006208,Holemaking,ChuckingReamers,,72006208,Made in USA,32.84
2281,"0.3765 Carbide-Tipped 4 Flute Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",82037656,Holemaking,ChuckingReamers,,82037656,Made in USA,67.93
2289,"0.0950 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 3/4"" Flute Length, 3"" OAL",72009509,Holemaking,ChuckingReamers,,72009509,Made in USA,30.15
2290,"0.0955 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 3/4"" Flute Length, 3"" OAL",72009558,Holemaking,ChuckingReamers,,72009558,Made in USA,30.15
2303,0.1310 Reamer HSS 4 Flute,72013105,Holemaking,ChuckingReamers,MSC,72013105,Made in USA,40.66
2311,"0.1885 HSS Chucking Reamer - Straight Flute, Straight Shank, 1-1/8"" Flute Length, 4-1/2"" OAL",2561884,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED,14.01
2312,"0.2195 High Speed Steel 6 Flute Chucking Reamer - Straight Flute, Straight Shank",2021954,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED   ,28.49
2316,0.2535 HSS 6 Flute Reamer 6 OAL 1.5 Flute,43990191,Holemaking,ChuckingReamers,MSC,10455,ALVORD POLK,23.96
2317,0.2025 HSS Reamer 6 Flute,2020253,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED,28.49
2318,0.1745 HSS Reamer 6 Flute 4.5 OAL 1.125 Flute,72017452,Holemaking,ChuckingReamers,MSC,433-0.1745,YANKEE CORP.,35.87
2319,0.2005 HSS Reamer 6 Flute,2020055,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED,28.49
2320,0.1580 HSS Reamer 6 Flute,2015808,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED,22.04
2321,0.5450 HSS Reamer 8 Flute,2035459,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED,47.11
2323,0.2498 Reamer 4 Flute Solid Carbide 3 OAL 1 Flute,88133848,Holemaking,ChuckingReamers,MSC,27224980,"M.A.FORD MFG.CO.,INC.",60.6
2325,0.1555 Reamer 6 Flute,2015550,Holemaking,ChuckingReamers,MSC,2015550,Interstate,22.04
2326,0.1610 Reamer 6 Flute 3.25 OAL 1.125 Flute,72290208,Holemaking,ChuckingReamers,MSC,30150726,Hertel,22.64
2329,0.1810 6 Flute Chucking Reamer HSS,72018104,Holemaking,ChuckingReamers,MSC,72018104,Made in USA,33.96
2330,0.2495 HSS 6 Flute Chucking Reamer,30144513,Holemaking,ChuckingReamers,MSC,30144513,Hertel,19.86
2339,0.378 Carbide Tipped 4 Flute Chucking Reamer 1.75 Flute,82037805,Holemaking,ChuckingReamers,MSC,2400096,ROCK RIVER (HANNIBAL),71.06
2343,0.0775 Reamer 4 Flute,72007750,Holemaking,ChuckingReamers,MSC,433-0.0775 ,YANKEE CORP,31.16
2344,0.0840 Reamer 4 Flute,2008407,Holemaking,ChuckingReamers,MSC,SM0400840,INTERSTATE (IAT) REAMERS,22.38
2357,"0.5220 Reamer, 8 OAL, 2 Flute Length, HSS",74944513,Holemaking,ChuckingReamers,MSC,74944513,Interstate,45.49
2371,"0.7031 Reamer, 8 Flute, 2.25 LOC, HSS",30149538,Holemaking,ChuckingReamers,MSC,30149538,Hertel,62.69
2375,"0.3745 High Speed Steel 6 Flute Dowel Pin Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",30146799,Holemaking,ChuckingReamers,MSC,2558385,HERTEL REAMERS (APO),26.54
2376,"0.4000 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",43994581,Holemaking,ChuckingReamers,MSC,10748,ALVORD POLK,32.77
2377,"0.5010 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 2"" Flute Length, 8"" OAL",30146492,Holemaking,ChuckingReamers,MSC,2557502,HERTEL REAMERS (APO),31.83
2378,"0.3440 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2033447,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED,31.11
2379,"0.3860 Letter W High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",30146757,Holemaking,ChuckingReamers,MSC,2292233,HERTEL REAMERS (APO),27.94
2380,"0.2570 Letter F High Speed Steel Chucking Reamer Straight Flute, Straight Shank, 1-1/2"" Flute Length, 6"" OAL",30144463,Holemaking,ChuckingReamers,MSC,2292068,HERTEL REAMERS (APO),20.42
2381,"0.1145 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",30158554,Holemaking,ChuckingReamers,MSC,72011455,HERTEL REAMERS (APO),30.29
2382,"0.3580 Letter T High Speed Steel Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",2319200,Holemaking,ChuckingReamers,MSC,1.44E+14,ADDISON & COMPANY LIMITED,19.13
2385,"0.5000 1/2"" High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 2"" Flute Length, 8"" OAL",30146500,Holemaking,ChuckingReamers,MSC,2290328,HERTEL REAMERS (APO),29.84
2388,"0.1840 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-1/8"" Flute Length, 4-1/2"" OAL",30157630,Holemaking,ChuckingReamers,MSC,30157630,HERTEL REAMERS (APO),33.12
2389,"0.1610 #20 High Speed Steel Chucking Reamer Straight Flute, Straight Shank, 1-1/8"" Flute Length, 4-1/2"" OAL",30144323,Holemaking,ChuckingReamers,MSC,30144323,HERTEL REAMERS (APO),16.95
2400,"0.7020 High Speed Steel 8 Flute Chucking Reamer Straight Flute, Straight Shank, 2-1/4"" Flute Length, 9"" OAL",30160907,Holemaking,ChuckingReamers,MSC,30160907,Hertel,92.2
2422,0.3125 Carbide Tipped 4 Flute Reamer,72190200,Holemaking,ChuckingReamers,MSC,72190200,ROCK RIVER (HANNIBAL),50.65
2428,"0.0630 Solid Carbide 4 Flute Chucking Reamer Straight Flute, Straight Shank, 3/8"" Flute Length, 1-1/2"" OAL",45674462,Holemaking,ChuckingReamers,MSC,45674462,HERTEL (MT),33.23
2429,"0.0625 Solid Carbide 4 Flute Chucking Reamer Straight Flute, Straight Shank, 3/8"" Flute Length, 1-1/2"" OAL",79890141,Holemaking,ChuckingReamers,MSC,79890141,HERTEL (MT),19.46
2434,"0.393"" Carbide-Tipped 4 Flute Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",82039306,Holemaking,ChuckingReamers,MSC,2400.393,Made in USA,62.03
1005,0.0469 -#1 Long Center Drill,67450239,Holemaking,CombinationDrill&Countersinks,MSC,67450239,,46.03
1006,0.1875 -#2 60D HSS KEO PLAIN TYPE CMB DR&CSK,1031327,Holemaking,CombinationDrill&Countersinks,MSC,,,6.54
1562,"0.1250 Cutting Dia, 6 OAL, #1 Center Drill, Long, HSS, 60 Degree, 0.0469 Point Dia. (Long)",Production - AV4221060,Holemaking,CombinationDrill&Countersinks,Central,AV4221060,,0
1841,"0.5000 12.70mm Body Diam, 7/32"" Point Diam x 7/32"" Point Length, 3"" OAL, Right Hand Cut, #6 Plain Cut, 60Â° Incl Angle, High Speed Steel Combo Drill & Countersink",1031368,Holemaking,CombinationDrill&Countersinks,MSC,10600,KEO CUTTERS INC.,17.86
2018,"0.3125  7.94mm -#4 Plain Cut, 60Â° Incl Angle, High Speed Steel Combo Drill & Countersink 5/16"" Body Diam, 1/8"" Point Diam x 1/8"" Point Length, 6"" OAL, Right Hand Cut",71044465,Holemaking,CombinationDrill&Countersinks,,24060,Keo,33.93
2337,0.1250 #0 Center Drill 82 Deg Carbide 1/32 point 1/32 length,74148503,Holemaking,CombinationDrill&Countersinks,MSC,74148503,HERTEL (MT),24.3
2348,"0.3750 #4-1/2 Plain Cut 60Â° Incl Angle Cobalt Combo Drill & Countersink 3/8"" Body Diam, 9/64"" Point Diam x 9/64"" Point Length, 6"" OAL, Right Hand Cut, Double End",95095394,Holemaking,CombinationDrill&Countersinks,MSC,24562,Keo,89.93
1501,"0.3150 Inch Head Diameter, 90 Degree Included Angle, 3 Flute, High Speed Steel Countersink",92249044,Holemaking,Countersinks,MSC,89300800,MA Ford,8.68
2403,0.3750 Countersink 100 Degree Included 0.250 Shank 4 Flute,79562542,Holemaking,Countersinks,MSC,79562542,Hertel,44.89
1083,0.0780 x .1285 HF3SRD STEP DRILL,,Holemaking,Drill,Central,,,0
1571,0.1875 0.1250 Step Drill 0.125 and 0.1875,Iwen - HF2S-051716-562-ULT,Holemaking,Drill,Central,HF2S-051716-562-ULT,,0
256,"0.2031 5525 13/64"""" 140D FIREX CRB 12XD CLNT DR",63217145,Holemaking,ExtraLengthDrillBits,MSC,9.06E+12,GUHRING,185.1
1117,0.3750 Kennametal - 5506114 - Extra Length Drill Bits Series/List: B271-HPG Drill Bit Size (mm): 9.53,42703959,Holemaking,ExtraLengthDrillBits,MSC,3128521,KENNAMETAL,371.14
1149,0.3150 8.00mm 5540 8.0M 140D EXO WD1    OSG CARB 20XD CLNT JBR DR,42190850,Holemaking,ExtraLengthDrillBits,MSC,8646800,OSG,424.59
1179,0.2130 #3 B271Z05410HPG KC7425 CARBIDE SE 15XD CLNT DRL,80382047,Holemaking,ExtraLengthDrillBits,MSC,,,247.33
1193,0.4331 11.00 mm 5525 140D FIREX GUHR SC 12XD CLNT FD DR,5929013,Holemaking,ExtraLengthDrillBits,MSC,,,355.05
1241,0.3150 8.00mm B271Z 8MM KCPK20 CARB 15XD XL CLNT DRILL,42703652,Holemaking,ExtraLengthDrillBits,MSC,5506091,KENNAMETAL (HOLEMAKING),337.39
1255,0.2500 5525 1/4 140D FIREX GUHR SC 12XD CLNT FD DR,5790993,Holemaking,ExtraLengthDrillBits,MSC,9.06E+12,GUHRING,194.34
1277,0.2165 5.50 mm Guhring - 9055250055000 - Extra Length Drill Bits | Series/List: 5525 | Drill Bit Size (mm): 5.50,5790977,Holemaking,ExtraLengthDrillBits,MSC,9.06E+12,GUHRING,185.1
1362,0.2677 6.80 mm X200MM 140D CARB ALPHA TFP CLNT XL DR,81578825,Holemaking,ExtraLengthDrillBits,MSC,15188051,,280.44
1552,"0.3438 11/32 Inch, Solid Carbide, 140 Degree Point Angle, Spiral Type, WD1 Coated, Extra Length Drill Bit",42190694,Holemaking,ExtraLengthDrillBits,MSC,554034312,OSG,462.73
1563,"0.1250 Extra Long Drill, Viking",Travers- 01-138-008,Holemaking,ExtraLengthDrillBits,Central,01-138-008,,0
1639,0.4331 11.00mm L9816 AQUA DRILL EX FLAT LONG SHANK,50353929,Holemaking,ExtraLengthDrillBits,MSC,718502,Nachi Drill,234.31
1744,0.3150 OSG Extra Length Drill Bits | Drill Bit Size (mm): 8.00,48899587,Holemaking,ExtraLengthDrillBits,MSC,8638800,OSG EXO-DRILLS,286.28
1900,"0.3858  9.80mm, 140Â° Point, Solid Carbide, Extra Length Drill Bit â€“ EgiAs Finish, 180mm Flute Length, 240mm OAL, Series 6535",48875678,Holemaking,ExtraLengthDrillBits,,,,0
1904,"0.3937 10.00mm, 130Â° Point, Parabolic Flute, High Speed Steel, Extra Length Drill Bit Bright Finish, 185mm Flute Length, 265mm Overall Length, Series 502",85977494,Holemaking,ExtraLengthDrillBits,,,,0
1906,"0.1260 3.20mm 140Â° Point, Solid Carbide, Extra Length Drill Bit EgiAs Finish, 80mm Flute Length, 140mm OAL, Series 6540",48899421,Holemaking,ExtraLengthDrillBits,,,,0
1981,"0.0469 1.19mm  130Â° Point, Parabolic Flute, Cobalt, Extra Length Drill Bit",80990633,Holemaking,ExtraLengthDrillBits,,,,15.87
2026,"0.3125 Extra Length Solid Carbide Drill Bit, Through Coolant, Spiral Flute, 40mm Straight Shank.",92290204,Holemaking,ExtraLengthDrillBits,,,Kennametal,308.93
2087,"0.2188, 140Â° Point, Solid Carbide, Extra Length Drill Bit EgiAs Finish, 110mm Flute Length, 160mm OAL, Series 6535",48878557,Holemaking,ExtraLengthDrillBits,,653521912,OSG,233.32
2143,"0.2656 135Â° Point, Spiral Flute, Solid Carbide, Extra Length Drill Bit TiAlN (Tip) Coated, 162mm Flute Length, 202mm Overall Length, Series 6511",63896856,Holemaking,ExtraLengthDrillBits,,9.07E+12,Guhring,372.95
2146,"0.1260 3.20mm, 140Â° Point, Spiral Flute, Solid Carbide, Extra Length Drill Bit FIREX Coated, 50mm Flute Length, 90mm Overall Length, Series 5525 stars image Write the first review",63217061,Holemaking,ExtraLengthDrillBits,,9.06E+12,Guhring,187.21
2183,"0.1969 5.00mm 140Â° Point, Solid Carbide, Extra Length Drill Bit EgiAs Finish, 115mm Flute Length, 165mm OAL, Series 6540",48875587,Holemaking,ExtraLengthDrillBits,,8714500,OSG,342.67
2234,"0.3125 , 140Â° Point, Solid Carbide, Extra Length Drill Bit EgiAs Finish, 265mm Flute Length, 315mm OAL, Series 6550",48878631,Holemaking,ExtraLengthDrillBits,,655031212,OSG,516.61
2384,"0.3594 23/64"" 140Â° 2-Flute Solid Carbide Extra Length Drill Bit EgiAs Finish, 220mm Flute Length, 290mm OAL, 3/8"" Shank Diam, Through Coolant, Series 6540",48878888,Holemaking,ExtraLengthDrillBits,MSC,654035912,OSG EXO-DRILLS,446.35
2386,"0.1772 #16 140Â° 2-Flute Solid Carbide Extra Length Drill Bit EgiAs Finish, 110mm Flute Length, 165mm OAL, 6mm Shank Diam, Through Coolant, Series 6540",48875603,Holemaking,ExtraLengthDrillBits,MSC,8714450,OSG EXO-DRILLS,305.82
254,0.1610 5510 NO.20 140D WD1 OSG CRB 5XD CLNT DR,50980341,Holemaking,JobberLengthDrillBits,MSC,551016111,OSG,74.45
1020,0.1378 3.50mm 140D WD1 CTD OSG CARB 5XD CLNT DR,50980630,Holemaking,JobberLengthDrillBits,MSC,,,70.51
1021,0.1563 -5/32X1 3/8X 2 1/2 OAL SGS S/CARB 3 FLT DRILLS,1324102,Holemaking,JobberLengthDrillBits,MSC,,,31.21
1022,0.1875 -3/16X1 5/8X2 3/4 OAL SGS S/CARB 3 FLT DRILLS,1324128,Holemaking,JobberLengthDrillBits,MSC,,,37
1023,"0.2007 5.10mm Carbide Drill, Guhring",85972487,Holemaking,JobberLengthDrillBits,MSC,9.01E+12,GUHRING INC (CARBIDE),54.09
1024,0.2210 -103 #2 3FL CARB JOBBER DRILL,35499490,Holemaking,JobberLengthDrillBits,MSC,,,44.85
1026,"0.2420 6.20mm Guhring Solid Carbide Drill, Al",85972818,Holemaking,JobberLengthDrillBits,MSC,9.01E+12,GUHRING INC (CARBIDE),65.58
1027,0.2570 -103 LTR F 3FL CARB JOBBER DRILL,60668175,Holemaking,JobberLengthDrillBits,MSC,53206,,51.85
1028,0.2720 -103 LTR I 3FL CARB JOBBER DRILL,83158634,Holemaking,JobberLengthDrillBits,MSC,,,57.92
1029,0.2813 -9/32X2 1/8X3 1/2 OAL SGS S/CARB 3 FLT DRILLS,1324185,Holemaking,JobberLengthDrillBits,MSC,,,58.67
1031,"0.3680 Letter U Soild Carbide Drill, Bright",70693403,Holemaking,JobberLengthDrillBits,MSC,10415,ACCUPRO (CARBIDE DRILLS),78.01
1032,0.3750 -3/8X2 3/4X4 1/4 OAL SGS S/CARB 3 FLT DRILLS,1324243,Holemaking,JobberLengthDrillBits,MSC,,,96.21
1033,0.4040 -103 LTR Y 3FL CARB JOBBER DRILL,99381683,Holemaking,JobberLengthDrillBits,MSC,,,109.96
1037,"0.7344 47/64"""" 135D SPLIT PT ROCK RIVER CT JBR L DRILL",76558444,Holemaking,JobberLengthDrillBits,MSC,,,95.58
1103,"0.2500 -5510 1/4"""" 140D WD1 OSG CARB 5XD CLNT DR",72343346,Holemaking,JobberLengthDrillBits,MSC,551025011,OSG EXO-DRILLS,86.15
1104,"0.1250-5510 1/8"""" 140D WD1 CTD OSG CARB 5XD CLNT DR",50980325,Holemaking,JobberLengthDrillBits,MSC,551012511,OSG EXO-DRILLS,72.63
1190,0.0787 2.00mm 140D ALTIN ACCUPRO CARB 5XD CLNT DRL,61534004,Holemaking,JobberLengthDrillBits,MSC,,,81.65
1210,0.1181 3.0 mm 3FL 150DEG MA FORD SOL/CRB HP DRILL,45591,Holemaking,JobberLengthDrillBits,MSC,,,39.13
1215,0.3354 8.52 mm 5955NI WXS 140D EXOPRO CARB JOBBER DRILL,55472534,Holemaking,JobberLengthDrillBits,MSC,,,175.29
1219,0.1299 3.30 mm GUH 1452 C2 GS 200 3-FLUTE DR. BRT. 2,85972099,Holemaking,JobberLengthDrillBits,MSC,,,34.56
1221,0.0591 1.50 mm 118D HERTEL CARB JOBBER DRILL,74459892,Holemaking,JobberLengthDrillBits,MSC,,,12.25
1224,0.2047 5.20 mm B105 5.2M 130D NO CLNT DYNAPOINT CARB 3FL DRILL,5932629,Holemaking,JobberLengthDrillBits,MSC,,,74.76
1226,0.0781 5/64 130 DEG 3FL USA SOLID CAR PARA. DR,1337146,Holemaking,JobberLengthDrillBits,MSC,,,23.7
1254,"0.2811 B977 9/32"""" 140D    KENNA-UNIV CARB CLNT DR",5346770,Holemaking,JobberLengthDrillBits,MSC,2658216,KENNAMETAL,93.42
