Item Number,Description,MSC#,Item Group,Item Sub Group,Supplier,Supplier Part Number,Brand,Unit Cost
2143,"0.2656 135° Point, Spiral Flute, Solid Carbide, Extra Length Drill Bit TiAlN (Tip) Coated, 162mm Flute Length, 202mm Overall Length, Series 6511",63896856,,,,9.07E+12,Guhring,372.95
2144,"0.2870 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 1/4"" Straight Shank, 1-1/2"" Flute Length, 6"" OAL",43989896,,,,10522,Alvord Polk,27.17
2145,"0.4724 12.00mm Diam, 16.00mm LOC, 2 Flute Solid Carbide Ball End Mill TiCN Finish, Single End, 76mm OAL, 12mm Shank Diam, Spiral Flute",7338874,,,,,Accupro,63.22
2146,"0.1260 3.20mm, 140° Point, Spiral Flute, Solid Carbide, Extra Length Drill Bit FIREX Coated, 50mm Flute Length, 90mm Overall Length, Series 5525 stars image Write the first review",63217061,,,,9.06E+12,Guhring,187.21
2147,"0.1260 3.20mm 140° Spiral Flute Solid Carbide Screw Machine Drill Bit WXL Finish, Right Hand Cut, 20mm Flute Length, 74mm OAL, Straight Shank, Through Coolant",36465474,,,,8665320,OSG,58.81
2148,"0.0787 2.00mm, 9.00mm LOC, 3.00mm Shank Diam, 38.00mm OAL, 3 Flute, Solid Carbide Square End Mill Single End, Uncoated, 30° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series 116",84853365,,,,11607870,M.A. Ford,19.61
2149,"0.13083.32mm Solid Carbide 6 Flute Chucking Reamer Spiral Flute, 0.1308"" Straight Shank, 19/32"" Flute Length, 2-1/4"" OAL",78101938,,,,88860003320,Magafor,46.1
2150,"0.1305 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.1275"" Straight Shank",2013050,,,,,Interstate,21.42
2151,"0.4528 11.50mm 140° Solid Carbide Jobber Drill EgiAs Finish, Right Hand Cut, Spiral Flute, Straight Shank, 156mm OAL",48804678,,,,8693150, OSG,199.84
2152,"0.4134 10.50mm 140° Solid Carbide Jobber Drill EgiAs Finish, Right Hand Cut, Spiral Flute, Straight Shank, 146mm OAL",48802912,,,,8703050,OSG,173.38
2153,"0.2874 7.30mm, 140° Point, Spiral Flute, Solid Carbide Taper Length Drill Bit EgiAs Finish, 80mm Flute Length, 140mm OAL",48900948,,,,8704730,OSG,160.82
2154,"0.2244 5.70mm 140° Solid Carbide Jobber Drill EgiAs Finish, Right Hand Cut, Spiral Flute, Straight Shank, 100mm OAL",48804553,,,,8692570,OSG,93.38
2155,"0.1255 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.119"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",72012552,,,,,Made in USA,37.61
2156,"0.3015 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.2792"" Straight Shank, 1-1/2"" Flute Length, 6"" OAL",72030158,,,,,Made in USA,46.17
2157,"0.1248 Solid Carbide 4 Flute Chucking Reamer Straight Flute, Straight Shank, 5/8"" Flute Length, 2-1/4"" OAL",58205683,,,,27212480A,M.A. Ford,42.03
2158,"0.2874 7.30mm 140° Spiral Flute Solid Carbide Screw Machine Drill Bit EgiAs Finish, Right Hand Cut, 37mm Flute Length, 94mm OAL, Straight Shank, Through Coolant",48831705,,,,8690730,OSG,98.71
2159,"0.2040 #6 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.1945"" Straight Shank, 1-1/4"" Flute Length, 5"" OAL",2291060,IndexableCuttingTools,ModularTurning&ProfilingCuttingUnitHeads,,,Made in USA,21.62
2160,"0.0945 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.088"" Straight Shank, 3/4"" Flute Length, 3"" OAL",72009459,,,,,Made In USA,32.79
2161,"0.2355 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.2265"" Straight Shank, 1-1/2"" Flute Length, 6"" OAL",43987288,,,,10419,Alvord Polk,27.72
2162,"0.0960 #41 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.0928"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL	",2291417,IndexableCuttingTools,ScrewsForIndexables,,,Made In USA,15.69
2163,"0.3750 Slitting/Slotting Saw Arbor Straight Shank, 3/8"" Shank Diam, 2"" OAL, For 1/2"" Cutter Hole Diam",73548224,,,,,Interstate,47.35
2164,"2.0000 Diam x 1/8"" Blade Thickness x 1/2"" Arbor Hole Diam, 34 Tooth Slitting and Slotting Saw Arbor Connection, Right Hand, Uncoated, High Speed Steel, Concave Ground, Contains Keyway. (Modified to 0.115)",73322083,,,,,Made in USA,34.28
2165,"0.0635 #52 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.0585"" Straight Shank, 1/2"" Flute Length, 2-1/2"" OAL ",6668818,,,,24,Alvord Polk,20.15
2166,"0.4921 12.50mm 140° Spiral Flute Solid Carbide Screw Machine Drill Bit EgiAs Finish, Right Hand Cut, 63mm Flute Length, 128mm OAL, Straight Shank, Through Coolant",48818884,,,,8691250,OSG,175.95
2167," 1.9685 50.00mm, Right Hand Cut, Size C4, CNMG 120408 Insert Compatiblity, External Modular Turning & Profiling Cutting Unit Head 27mm Ctr to Cutting Edge, 50mm Head Length, Through Coolant, Series T-Max P",47214416,,,,5727819 C4-PCLNR-27050-12,Sandvik Coromant,241.2
2168,"0.0780 End Mill 0.4060  LOC Carbide Square, 3 Flutes, AlTiN Coated",62775101,,,MSC,AP62775101,ACCUPRO,22.6
2169,"0.3750 45DEG × 22.5° per side Carbide Pointed Chamfer Cutter, 2 Flutes",72523-HAR,Milling,CornerRoundingEndMills,,72523,HARVEY,47.6
2170,"0.5000 Cutter Diameter × 0.1000 Width × 0.7500 Neck Length Carbide Square Standard Keyseat Cutter, 8 Flutes, AlTiN Coated",22652-C3,,,,22652-C3,HARVEY,105
2171,"0.0625 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.0585"" Straight Shank, 1/2"" Flute Length, 2-1/2"" OAL",2290047,IndexableCuttingTools,ReplaceableDrillTips,,,Made in USA,17.06
2172,"0.1605 High Speed Steel 6 Flute Chucking Reamer Straight Flute, 0.153"" Straight Shank, 1-1/8"" Flute Length, 4-1/2"" OAL",72016058,,,,,Made in USA,37.61
2173,"0.2500 Cutter Diameter × 0.0200″ Width × 0.3750″ (3/8″) Neck Length Carbide Square Standard Keyseat Cutter, 6 Flutes, AlTiN Coated",22320-C3,,,,22320-C3,Harvey,53.7
2174,"0.0470 Cutter Dia, Miniature Square End Mill, Long FL,  0.2810 LOC, 0.1250 Shank Dia., AlTiN",62778014,,,MSC,Prev Ref: 894247-C3,Accupro,24.46
2175,0.4055 10.30mm AQDEX L9818 FB DRILL NACHI QIA,95461620,,,,721489,Nachii,0
2176,"0.2992 7.60mm Nachi Flat Bottom Aqua Drill, 2.735 LOC",95027769,,,,721219,Nachii,0
2177,0.1654 4.20mm 3XD AQUA EX FLAT CARB OH DRILL QIA,32239501,,,,718898,Nachii,0
2178,0.1417 3.60mm AQUA CARBIDE DRILL 0718830 QIA,65490146,,,,718830,Nachii,0
2179,"0.1220 3.10mm 140° Solid Carbide Jobber Drill EgiAs Finish, Right Hand Cut, Spiral Flute, Straight Shank, 86mm OAL",48806087,,,,8692310,OSG,78.72
2180,"0.1210 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.112"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",72012107,,,,,Made in USA,32.79
2181,"0.4055 180° Spiral Flute Solid Carbide Screw Machine Drill Bit EgiAs Finish, Right Hand Cut, 46mm Flute Length, 90mm OAL, Straight Shank",48823579,,,,,,0
2182,"0.0625  Diam, 1/8"" LOC, 4 Flute Solid Carbide Ball End Mill AlTiN Finish, Single End, 1-1/2"" OAL, 1/8"" Shank Diam, Spiral Flute",9137852,,,,,Accupro,14.14
2183,"0.1969 5.00mm 140° Point, Solid Carbide, Extra Length Drill Bit EgiAs Finish, 115mm Flute Length, 165mm OAL, Series 6540",48875587,,,,8714500,OSG,342.67
2184,"0.1520 #24 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.146"" Straight Shank, 1"" Flute Length, 4"" OAL",2291243,IndexableCuttingTools,ModularThreadingCuttingUnitHeads,,,Made in USA,18.3
2185,"0.1900 #10-24 UNC 2B/3B Modified Bottoming Spiral Flute Tap Cobalt, TiCN Finish, 2.382"" OAL, Right Hand Flute, Right Hand Thread, H5, Series 4408",52361854,,,,9.04E+12,Guhring,12.44
2186,"0.4055 10.30mm 120° Vanadium High Speed Steel Jobber Drill TiN Finish, Right Hand Cut, Spiral Flute, Straight Shank, 144mm OAL, Standard Point",71040828,,,,62603,OSG,72.75
2187,"0.1210 High Speed Steel 4 Flute Chucking Reamer Straight Flute, 0.112"" Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",43990902,,,,10189,Alvord Polk,15.42
2188,"0.1189 3.02mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, 4mm Straight Shank, 16mm Flute Length, 75mm OAL",70253976,,,,,Hertel,27.67
2189,"0.0700 #2-56 UNC,0.0650 Cutting Diam, 3 Flute, Solid Carbide Helical Flute Thread Mill Internal Thread, 0.2"" LOC, 2-1/2"" OAL, 1/4"" Shank Diam",57569030,,,,TMLR065-56ELA,Scientific Cutting Tools,97.15
2190,"0.0709 1.80mm 118° Solid Carbide Jobber Drill FIREX Finish, Right Hand Cut, Spiral Flute, Straight Shank, 46mm OAL, Faceted Point",62992318,,,,9.02E+12,Guhring,12.71
2191,"0.0736 1.87mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, 3mm Straight Shank, 10mm Flute Length, 50mm OAL",70253869,,,,,Hertel,22.65
2192,"0.1175 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",72011752,,,,,Made in USA,32.79
2193,"0.1570 #22 High Speed Steel 6 Flute Chucking Reamer Spiral Flute, Straight Shank, 1"" Flute Length, 4"" OAL",43978451,,,,1068,Alvord Polk,18.09
2194,"0.0635 #52 118° Solid Carbide Jobber Drill Bright Finish, Right Hand Cut, Spiral Flute, Straight Shank, 1-1/2"" OAL, Standard Point",1558451,,,,220-0635,OSG,12.07
2195,"0.1905 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-1/8"" Flute Length, 4-1/2"" OAL",43993153,,,,10328,Alvord Polk,23.06
2196,"0.1180 3.00mm, 12.00mm LOC, 3.00mm Shank Diam, 38.00mm OAL, 4 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 40° Helix, Centercutting, Right Hand Cut, Right Hand Flute",60056983,,,,,Accupro,13.19
2197,0.1181 3.0 mm Dia-38mm OAL-AlTiN SQ End Std CBD SE EM-4 FL,DD8256002,IndexableCuttingTools,Cut-OffInserts,,DD8256002,RAPIDKUT,11.48
2198,"0.0728 1.85mm High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank",43998129,,,,44020,Alvord Polk,16.14
2199,"0.0787 2.00mm M2x0.40 Metric Coarse 6H D5 Thread Limit Modified Bottoming Thread Forming Tap Cobalt, TiCN Finish, 45mm OAL, 7/16"" Thread Length, Right Hand Thread, Series 16350",70647235,,,,1635002045,OSG,42.48
2200,"0.1260 3.20mm 140° Solid Carbide Jobber Drill WD1 Finish, 66mm OAL",46810156,,,,HP255-1260,OSG,51.19
2201,"0.1260 3.20mm 140° Solid Carbide Screw Machine Drill Bit WD1 Finish, 20mm Flute Length, 62mm OAL, Through Coolant",46811352,,,,HP253-1260,OSG,40.97
2202,"0.1181 3.00mm M3x0.50 Metric, 2 Flute, Bright Finish Cobalt, Spiral Flute, Extension Pulley Tap Semi-Bottoming Chamfer, 3.9"" OAL, 7/16"" Thread Length, 6H Class of Fit",46494159,,,,B5863200.0030,Emuge,66.24
2203,"0.2175 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2021756,,,,,Interstate,27.24
2204,"0.2170 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2021707,,,,,Interstate,26.75
2205,"0.0787 2.00mm Solid Carbide Chucking Reamer Straight Flute, Straight Shank, 12mm Flute Length, 44mm OAL",55451538,,,,300-0787,OSG,18.27
2206,"0.2500 CCMT21.5 WF Grade 1125 Carbide Turning Insert TiAlN/AlCr2O3 Finish, 80° Diamond, 1/4"" Inscr Circle, 3/32"" Thick, 0.2mm Corner Radius",52075603,,,,5723906,Sandvik Coromant,13.22
2207,"0.1339 3.40mm 140° Solid Carbide Jobber Drill TiAlN Finish, Right Hand Cut, Spiral Flute, Straight Shank, 66mm OAL, Special Type Point",61703716,,,,,Accupro,73.79
2208,"0.0236 0.60mm, 1.8mm LOC, 3mm Shank Diam, 38mm OAL, 2 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30° Helix, Centercutting, Right Hand Cut",87207437,,,,,Accupro,16.97
2209,"0.1654 4.20mm 140° Spiral Flute Solid Carbide Screw Machine Drill Bit EgiAs Finish, Right Hand Cut, 24mm Flute Length, 66mm OAL, Straight Shank",48831416,,,,8670420,OSG,47.64
2210,"0.1969 5.00mm M5x0.80 Metric Coarse 2 Flute D4 Oxide Finish HSS Spiral Point Extension Tap Plug Chamfer, 4"" OAL, 7/8"" Thread Length, 6H Class of Fit, Series 11118",44159812,,,,1111800401,OSG,40.45
2211,"0.1250 ,5 - ULTRA-Carb 5, SmoothEdge 2, AT - HSN²",72752A2,,,,72752A2,FREEDOM CUTTERS,16.5
2212,"0.0860 #2-56 UNC H2 3 Flute Bright Finish HSS Straight Flute Std Hand Tap Bottoming Chamfer, RH Thread, 1-3/4"" OAL, 7/16"" Thread Length, 0.141"" Shank Diam, 2B, Series 101/102",65152597,,,,1011100,OSG,10.24
2213,"0.3750 266 External Left Hand 12 UN Laydown Threading Insert Grade 1125, TiCrAlN/TiAlN Coated Carbide, 9.525mm Inscribed Circle stars image Write the first review",52077682,,,,5757687,Sandvik Coromant,26.38
2214,"0.1102 2.80mm 140° Solid Carbide Jobber Drill EgiAs Finish, Right Hand Cut, Spiral Flute, Straight Shank, 78mm OAL",48806111,,,,8692280,OSG,76.06
2215,"0.1181 3.00mm M3x0.50 Metric Coarse 6H D5 Thread Limit Mod Bottom Thread Forming Tap Cobalt, TiCN Finish, 56mm OAL, 5/8"" Thread Length, RH Thread, Series 16350",70647227,,,,1635003055,OSG,39.06
2216,"0.0917 2.33mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, Straight Shank, 11mm Flute Length, 50mm OAL",70254230,,,,,Hertel,24.22
2217,"0.0984 2.50mm M2.5x0.45 Metric Coarse 6H D5 Thread Limit Mod Bottom Thread Forming Tap Cobalt, TiCN Finish, 50mm OAL, 1/2"" Thread Length, RH Thread, Series 16350",70649132,,,,1635025455,OSG,41.16
2218,"0.0984 2.50mm Solid Carbide Chucking Reamer Straight Flute, Straight Shank, 16mm Flute Length, 57mm OAL",55448047,,,,300-0984,OSG,20.55
2219,"0.3650 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-3/4"" Flute Length, 7"" OAL",30155030,,,,,Hertel,50.05
2220,"0.1890 4.80mm 880010204 MS Grade 2044 Carbide Indexable Drill Insert TiAlN/AlCr2O3 Finish, Parallelogram, 4.8mm Inscribed Circle",49334733,,,,6227410,Sandvik Coromant,15.58
2221,"0.1890 4.80mm 880010203 LM Grade 1144 Carbide Indexable Drill Insert TiAlN/AlCr2O3 Finish, Parallelogram, 4.8mm Inscribed Circle",36562916,,,,6227409,Sandvik Coromant,15.58
2222,"0.1275 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 7/8"" Flute Length, 3-1/2"" OAL",51492320,,,,10202,Alvord Polk,18.09
2223,"0.0197 0.50mm BALL V-HELIX NF, 3X LOC, TiB2",977511-C8-HAR,IndexableCuttingTools,GroovingInserts,,977511-C8-HAR,Harvey Tool,36.48
2224,"6"" Long, Second Cut, Flat American-Pattern File Double Cut, 5/32"" Overall Thickness, Tang",80757156,Abrasives,American-PatternFiles,,03500N,Nicholson,11.4
2225,"0.1900 #10-32 UNF H4 Thread Limit Bottom Thread Forming Tap Powdered Metal HSS, TiCN Finish, 2-3/8"" OAL, 7/8"" Thread Length, RH Thread, Series EXOTAP NRT",7464829,,,,1405005708,OSG,30.71
2226,"0.1250 Diam 4 Flute Solid Carbide 0.015"" Chamfer Width Corner Chamfer End Mill AlTiN, 2"" OAL, 1/2"" LOC, 1/8"" Shank Diam, Variable Helix",83876748,,,,4047698,Kennametal,34.18
2227,"0.3346 8.50mm Solid Carbide Chucking Reamer Straight Flute, Straight Shank, 32mm Flute Length, 89mm OAL",55446850,,,,300-3346,OSG,45.18
2228,"0.5000 Diam 5 Flute Single End Solid Carbide 0.02"" Corner Radius End Mill AlTiCrN, 3"" OAL, 1.25"" LOC, 1/2"" Shank Diam, 38° Helix, RH Cut, RH Flute, Centercutting",42515296,,,,,Accupro,64.93
2229,"0.2500 Cutter Diameter × 0.0600 Width × 0.3750 Neck Length Carbide Square Standard Keyseat Cutter, 6 Flutes",22361-HAR,,,,22361,Harvey,47.1
2230,"0.2500  Diam, 0.7500 LOC, 1 Flute Solid Carbide Downcut Spiral Router Bit Right Hand Cut, 1/4"" Shank Diam, 2-1/2"" OAL, Use on Acrylic, Nylon, Polycarbonate, PVC, Solid Surfaces",85803948,,,,62-725,Onsrud,31.44
2231,"0.0960 41 140° Solid Carbide Jobber Drill Multilayer TiAlN Finish, Right Hand Cut, Spiral Flute, Straight Shank, 58mm OAL, Standard Point",76293422,,,,4149155,Kennametal,56.91
2232,"0.0700 , 3/8"" LOC, 1/8"" Shank Diam, 2-1/2"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series Miniature",62775200,,,,,Accupro,17.71
2233,"0.1150, 0.345"" LOC, 1/8"" Shank Diam, 1-1/2"" OAL, 2 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series Miniature",62773643,,,,,Accupro,11.08
2234,"0.3125 , 140° Point, Solid Carbide, Extra Length Drill Bit EgiAs Finish, 265mm Flute Length, 315mm OAL, Series 6550",48878631,,,,655031212,OSG,516.61
2235,"0.5000 Bore Diam, 40mm Body Diam x 50mm Body Length, Boring Bar Holder & Adapter 2.04"" Screw Thread Lock, 50mm Bore Depth, Internal Coolant",47043831,,,,5727725,Sandvik Coromant,359.98
2236,"Size C4, 65mm Head Length, Right Hand Modular Grooving Cutting Head Uses Cx-R/LF123..C..E Inserts, Through Coolant, Series CoroCut 1-2",91599688,,,,6537266,Sandvik Coromant,498.68
2237,"0.0938 Diam, 3/8"" LOC, 2 Flute Solid Carbide Ball End Mill TiN Finish, Single End, 1-1/2"" OAL, 1/8"" Shank Diam",74613316,,,,,Hertel,14.36
2238,"0.0591 1.50mm 135° Parabolic Flute High Speed Steel Taper Length Drill Bit Bright Finish, 1-49/64"" Flute Length, 2-3/4"" OAL, Split Point, Straight Shank, Series QC91PM",78552833,,,,50015,Precision Twist Drill,6.93
2239,"0.0630 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank",2006302,,,,,Interstate,19.03
2240,"0.0310  Cutter Diameter × 0.0460 Length of Cut × 0.2180 Reach Carbide Square End Mill, 3 Flutes", 934831-HAR-IWEN,IndexableCuttingTools,IndexableBoringBars,,934831,Harvey,32.9
2241,"0.0312 Cutter Diameter 0.0930 Length of Cut Carbide Ball End Mill for Plastic, 2 Flutes",49531-HAR-IWEN,IndexableCuttingTools,IndexableCut-OffBlades,,49531,Harvey,40.9
2242,"0.0200 Cutter Diameter 0.1000 Length of Cut Carbide Ball End Mill for Plastic, 2 Flutes",64540495,,,MSC,71320,Harvey,26.85
2243,"0.0310 Cutter Diameter 0.0460 Length of Cut 0.2500Reach Carbide Ball End Mill, 3 Flutes",34231-HAR-IWEN,IndexableCuttingTools,IndexableCut-OffToolholders,,34231,Harvey,39.3
2244,"0.5079 12.90mm 140° Solid Carbide Jobber Drill EgiAs Finish, Right Hand Cut, Spiral Flute, Straight Shank, 167mm OAL",48802789,,,,8703290,OSG,211.58
2245,"0.5210 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 2"" Flute Length, 8"" OAL",30153845,,,,,Hertel,62.6
2246,"0.1875 Diam 5 Flute Single End Solid Carbide 0.02"" Corner Radius End Mill AlTiCrN, 2"" OAL, 5/16"" LOC, 3/16"" Shank Diam, 38° Helix, RH Cut, RH Flute, Centercutting",42505040,,,,,Accupro,29.57
2247,"0.3750 Diam 4 Flute SC 0.004"" Chamfer Width, nano-Si, 2-1/2"" OAL, 7/8"" LOC, 3/8"" Shank Diam, RH Cut, Centercutting",99659872,,,,9.07E+12,Guhring,80.26
2248,"0.5000 Cutter Diameter × 0.1250Width × 0.1560 Neck Length Carbide Square Max Keyseat Cutter, 12 Flutes, AlTiN Coated",985260-C3-HAR,,,,985260-C3-HAR,Harvey Tool,131.1
2249,"0.3160 Letter O High Speed Steel Chucking Reamer Straight Flute, Straight Shank, 1-1/2"" Flute Length, 6"" OAL",2319150,,,,2319150,Interstate,16.33
2250,"0.3125  Aqua Flat Drill , 2.0079 Flute Length, 3.5433 OAL, 0.2362 Shank Dia. ",92657337,,,,1489306,Nachi,166.83
2251,"0.3110 7.90mm 140° Spiral Flute Solid Carbide Taper Length Drill Bit EgiAs Finish, 87mm Flute Length, 140mm OAL, Straight Shank, Through Coolant",48900898,,,,8704790,OSG,154.38
2252,"0.3110 7.90mm 140° Spiral Flute Solid Carbide Screw Machine Drill Bit EgiAs Finish, Right Hand Cut, 40mm Flute Length, 94mm OAL, Straight Shank, Through Coolant",48818819,,,,8690790,OSG,99.41
2253,"0.0750 High Speed Steel 4 Flute Chucking Reamer Straight Flute, Straight Shank, 3/4"" Flute Length, 3"" OAL",72007503,,,,,Made in USA,28.52
2254,"0.3180 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2033181,,,,,Interstate,28.47
2255,"0.2030 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2020303,,,,,Interstate,24.97
2256,"0.3005 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank, 1-1/2"" Flute Length, 6"" OAL",72030059,,,,,Made in USA,41.22
2257,"0.2530 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2025302,,,,,Interstate,27.33
2258,"0.1265 High Speed Steel 6 Flute Chucking Reamer Straight Flute, Straight Shank",2012656,,,,,Interstate,19.32
2259,"0.0350 , 0.0520 LOC, 1/8"" Shank Diam, 2-1/2"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 30° Helix, Centercutting, Series Miniature",58747239,,,,,Accupro,29.9
2260,"0.0685 1.74mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, Straight Shank, 10mm Flute Length, 50mm OAL",70254826,,,,,Hertel,20.72
2261,"0.1875 Diam 5 Flute Single End Solid Carbide 0.03"" Corner Radius End Mill AlTiCrN, 2"" OAL, 9/16"" LOC, 3/16"" Shank Diam, 38° Helix, RH Cut, RH Flute, Centercutting",42514018,,,,,Accupro,32.23
2262,"0.0780 Cutter Diameter × 0.4060 Length of Cut Carbide Square End Mill for Exotic Alloys, 3 Flutes, AlTiN Nano Coated", 990778-C6-HAR,IndexableCuttingTools,IndexableDrillInserts,,990778-C6,Harvey,36.3
2263,"0.0776 1.97mm Solid Carbide 4 Flute Chucking Reamer Spiral Flute, Straight Shank, 11mm Flute Length, 50mm OAL",70255542,,,,,Hertel,20.72
2264,"Spindle Cleaning Mandrel/Taper Wiper 6.6929"" OAL, HSK63 Taper",53740742,,,,9.05E+12,Guhring,76.4
2265,"0.5000 Diam 4 Flute Single End Solid Carbide 0.005"" Chamfer Width Corner Chamfer End Mill nano-Si, 3-1/2"" OAL, 1"" LOC, 1/2"" Shank Diam, RH Cut, Centercutting",99659823,,,,9.07E+12,Guhring,131.33
2266,0.2500 Minimum Bore × 2.5000 OAL Retaining Ring Grooving Tool - AlTiN,GE45RR0306X-PTS,"Clamping,Workholding&Positioning",ManualEdgeClamps,,RR-030-6X,Micro 100,41.45
2267,"0.5000  1/2-20 3 Flute 2B Mod Bottom Spiral Flute Tap Vanadium HSS, Bright Finish, 3-3/8"" OAL, RH Flute, RH Thread",62668777,,,,,Accupro,28.74
2268,"0.1250 Cutter Diameter × 0.1250 Width × 0.3750 Neck Length Carbide Square Standard Keyseat Cutter, 6 Flutes",43595-HAR,,,,43595,Harvey,47.3
2269,"0.0550 Cutter Diameter × 0.0820 Length of Cut × 1.0000 Reach Carbide Square End Mill, 3 Flutes",977355-HAR,IndexableCuttingTools,IndexableGroovingToolholders,,977355,Harvey,46.3
2270,"0.1875  Hose Inside Diam, Coolant Hose Nozzle For Use with CNC Lathes",92177443,,,,LP05512,QPM Products,11.272
2271,"0.1250 Hose Inside Diam, Coolant Hose Nozzle For Use with CNC Lathes",92177450,,,, LP05506,QPM Products,11.766
